"Category";"Time (MM:SS.SSS)";"Scrambler";"Date";"Penalty +2 (yes or no)";"DNF (yes or no)";"Section"
3x3x3;00:20.174;D2 B2 L2 R2 B' D2 B2 L2 U2 L' U L' B D2 F' U' B D' L B';2019-07-18 15:23;no;no;1563474417956;
3x3x3;00:21.581;B D2 F L2 F2 D2 U2 F D2 L' U' R D' B2 L' F D2 F L' B;2019-07-18 15:22;no;no;1563474417956;
3x3x3;00:21.066;L2 B2 D2 U2 R F2 L' F2 R' D' R B R' B2 U F2 R F2 D';2019-07-18 15:22;no;no;1563474417956;
3x3x3;00:15.973;R2 F2 U2 R2 F D2 U2 B' F2 R' F2 D2 B F' R F' D' R2 B2 R2;2019-07-18 15:21;no;no;1563474417956;
3x3x3;00:24.880;B' F' D2 B' R2 F' U2 L2 R2 F' R' B F' R2 D R2 U2 L' D U;2019-07-18 15:20;no;no;1563474417956;
3x3x3;00:16.491;L' D' L' D' R2 F' R U' D2 L' D2 B2 D2 B2 L2 D' L2 D R2 D';2019-07-18 15:19;no;no;1563474417956;
3x3x3;00:25.191;F D L2 U F2 B2 U2 R B R2 F2 L2 U' D2 B2 R2 D R2 U';2019-07-18 15:19;no;no;1563474417956;
3x3x3;00:18.482;R2 F R' U2 B D' L D2 F' U' R U2 D' R2 F2 D L2 B2 D' L2 F2;2019-07-18 15:17;no;no;1563474417956;
3x3x3;00:20.266;R' F2 L U2 R' F2 L B' R U' L2 U R B' R' B' L D';2019-07-18 15:17;no;no;1563474417956;
3x3x3;00:17.830;B2 D2 L' B2 F2 L F2 L2 U2 F2 R U' F' R' F2 R2 D2 B D' U2;2019-07-18 15:16;no;no;1563474417956;
3x3x3;00:18.649;F' B2 U' L2 F L' B' D2 F' U2 D' R' U2 R D2 R' U2 B2 R D2 R';2019-07-18 15:16;no;no;1563474417956;
3x3x3;00:17.202;L U' F D' R' B R L B2 D' F L2 U2 B U2 F B U2 D2;2019-07-18 15:15;no;no;1563474417956;
3x3x3;00:17.497;R' B2 U2 L' F2 U2 R D2 F2 U B' R F L2 B' D' B' D2 R D;2019-07-18 15:14;no;no;1563474417956;
3x3x3;00:28.662;L2 D U2 B2 L2 F2 R2 U F2 R' B2 L2 B' L D U F R' B2 L2;2019-07-18 15:12;no;no;1563474417956;
3x3x3;00:15.327;U' R D F' U2 B' U F' B D2 F D2 L U2 D2 R B2 U2 F2;2019-07-18 15:11;no;no;1563474417956;
3x3x3;00:22.074;L2 U L2 R2 D R2 U2 F2 L' U2 B' U' R B L' F' L2 B2 L' U2;2019-07-18 15:10;no;no;1563474417956;
3x3x3;00:20.224;B2 L2 U2 R2 F' L2 F2 R2 F' R' B' D2 U2 B L R' D;2019-07-18 15:10;no;no;1563474417956;
3x3x3;00:19.957;B D2 L2 F L2 U2 F' D2 B2 D' F' L R' U R D L2 U L;2019-07-18 15:09;no;no;1563474417956;
3x3x3;00:19.735;U2 R2 F2 D2 L2 D R2 U' L U' B' F' R' U2 L U R' D' R;2019-07-18 15:08;no;no;1563474417956;
3x3x3;00:23.668;D R2 B2 L2 U' B U2 D2 R B U2 B2 L2 U' F2 L2 U2 R2 L2 U2;2019-07-18 15:07;no;no;1563474417956;
3x3x3;00:21.662;U R F2 U2 L2 D2 F' U L F2 R B2 U2 L2 B2 U D';2019-07-18 15:07;no;no;1563474417956;
3x3x3;00:22.343;B' R2 U L' F U2 F L D' L F2 D F2 R2 U2 D F2 U2 F2;2019-07-18 15:06;no;no;1563474417956;
3x3x3;00:15.366;U B U2 R' D2 F' R' U B D2 R' F' D2 F' L2 F' D2 F' U2;2019-07-18 15:05;no;no;1563474417956;
3x3x3;00:24.618;R F2 R' B2 D2 R D2 R2 U' B' R' D' L2 F' L2 R2 D2 L' D';2019-07-18 15:04;no;no;1563474417956;
3x3x3;00:22.677;U' R U2 R B' L2 B' R' D F R2 F' R2 F' D2 B' R2 B2;2019-07-18 15:04;no;no;1563474417956;
3x3x3;00:13.946;B2 L2 B D' R2 U' R F' D2 R' B U2 L2 B2 L2 B R2 L2 F2;2019-07-18 15:03;no;no;1563474417956;
3x3x3;00:23.068;L2 B' U R F2 R B' R2 D R' U2 L F2 D2 L' U2 L2 U2 F2;2019-07-18 15:01;no;no;1563474417956;
3x3x3;00:20.882;B2 F D2 L2 F2 R2 F U2 F' R' B D2 F D' R' U2 L U B' L;2019-07-18 15:01;no;no;1563474417956;
3x3x3;00:18.332;R2 U2 L2 B2 D U2 L' F' L2 R' B' U' L' B2 R2 U2 F' L';2019-07-18 15:00;no;no;1563474417956;
3x3x3;00:28.871;F' R' L' B L U' R2 U B2 U L U2 F2 D2 L2 F2 D2 B2 U2;2019-07-18 14:59;no;no;1563474417956;
3x3x3;00:22.402;B F L2 B' D2 B' L2 B' D2 R D' L D' L2 D2 B' U' F D2 L2;2019-07-18 14:58;no;no;1563474417956;
3x3x3;00:26.488;F2 R2 D2 F2 R2 F2 L' R2 U2 B D B L B2 F' L D2 U F';2019-07-18 14:57;no;no;1563474417956;
3x3x3;00:19.921;L' B2 R' B2 R2 D2 U2 F' D' L' B2 R2 D2 B U F' R D';2019-07-18 14:54;no;no;1563474417956;
3x3x3;00:23.916;L2 U' F2 U2 D' L2 F2 B' L' F' R B D2 R2 L2 F2 R2 F' L2 U2;2019-07-18 14:49;no;no;1563474417956;
3x3x3;00:21.179;L2 F2 L2 D2 L2 F2 U2 B' U2 F' D' L' B2 R2 B' D2 R' F L' R;2019-07-18 14:48;no;no;1563474417956;
3x3x3;00:19.267;R' L2 U D' L U R2 L2 D B R D' F2 R2 B2 L2 U;2019-07-18 14:47;no;no;1563474417956;
3x3x3;00:22.687;F2 D' U2 L2 R2 F2 D L2 U' F' D2 B D L2 D' B D' R' D;2019-07-18 14:47;no;no;1563474417956;
3x3x3;00:22.852;U2 D' R2 U2 D R L B U' F' D2 F2 R' D2 L D2 L2 B2 L F2;2019-07-18 14:46;no;no;1563474417956;
3x3x3;00:20.908;F2 L' U' L2 F' L U2 F D2 R' U' F2 U2 R' F2 R L B2 L B2;2019-07-18 14:45;no;no;1563474417956;
3x3x3;00:21.786;R' B U' R2 U2 L' D F2 L2 D F' D2 L2 U2 D2 R' U2 L';2019-07-18 14:44;no;no;1563474417956;
3x3x3;00:18.904;R2 B2 F2 U2 B2 U F2 L2 R B L2 B L B F2 L' B U2 L';2019-07-18 14:43;no;no;1563474417956;
3x3x3;00:19.803;D F2 L2 D B2 L2 D U F2 U R2 F' D' R U' B2 D R2 B' R2;2019-07-18 14:42;no;no;1563474417956;
3x3x3;00:22.551;R D2 B2 R2 B2 F2 R D R2 B L F2 U' F' L B2 D2 U2;2019-07-18 14:42;no;no;1563474417956;
3x3x3;00:26.750;D B' R U' R2 F' D F' B2 R D' R2 U' L2 B2 D' F2 U F2;2019-07-18 14:41;no;no;1563474417956;
3x3x3;00:22.378;U F L F R' B D2 F R D B' U' D2 L2 U B2 U' D;2019-07-18 14:40;no;no;1563474417956;
3x3x3;00:29.800;B2 R F B' L' U' F2 L' F U2 F2 D R2 F2 R2 B2 D L2 F2 D;2019-07-18 14:39;no;no;1563474417956;
3x3x3;00:28.403;L D B U' B' U' L U2 L U' R' U2 F R2 L2 B U2 B2 D2 L2;2019-07-18 14:38;no;no;1563474417956;
3x3x3;00:20.684;U2 F2 R F2 U' F B D F R L2 B2 U F2 B2 R2 D' B2 U' B2;2019-07-18 14:37;no;no;1563474417956;
3x3x3;00:24.434;L2 R2 D2 B' F2 L2 F U2 B L2 D2 R F2 U' L B' D2 L F2 D' U;2019-07-18 14:36;no;no;1563474417956;
3x3x3;00:17.008;R F' D' F' R D' F' R' U' F R2 F2 U2 B2 L' F2 R L2 B2;2019-07-18 14:35;no;no;1563474417956;
3x3x3;00:24.508;B U2 R2 F U B D2 R L F2 R2 D B2 U B2 R2 D B2 U2 R2;2019-07-18 14:34;no;no;1563474417956;
3x3x3;00:25.486;D2 R2 F2 D2 U B2 L2 B F U' L2 B R2 D B' D2 U L' U;2019-07-18 14:33;no;no;1563474417956;
3x3x3;00:29.289;B2 U2 F2 L B R D' B' U' F' R B2 L' B2 R2 B2 U2 L B2 L;2019-07-18 14:32;no;no;1563474417956;
3x3x3;00:24.373;R2 D L2 R2 U L2 D' L2 F2 D B' F' L B' L' U' F L' F';2019-07-18 14:31;no;no;1563474417956;
3x3x3;00:21.658;F2 L B2 F2 D2 F2 R D2 R U2 B' D2 R B2 F L' F' U;2019-07-18 14:31;no;no;1563474417956;
3x3x3;00:20.505;B U2 F U2 B L2 F2 D2 U F2 L2 F2 L R B' L' D' U';2019-07-18 14:29;no;no;1563474417956;
3x3x3;00:17.531;B2 R2 B' U' B' L U2 D' L2 D2 R' B D2 R2 U2 D2 F U2 B2;2019-07-18 14:28;no;no;1563474417956;
3x3x3;00:27.453;L2 F2 D F2 D' U2 F2 L2 R2 B R' F' D' U R F' L' F D2 L;2019-07-18 14:27;no;no;1563474417956;
3x3x3;00:17.792;D2 R2 D2 F2 L2 B2 F U' F L' R' U2 L' F' D2 B U' F;2019-07-18 14:26;no;no;1563473123454;
3x3x3;00:20.995;U' B2 U R2 U' R2 F2 D2 B2 D2 F2 L' D U2 R B F2 D' F R' B';2019-07-18 14:25;no;no;1563473123454;
3x3x3;00:16.631;D2 L' D2 R2 F2 D2 L2 B2 R D B L R F' R' F' U B2 U R2;2019-07-18 14:24;no;no;1563473123454;
3x3x3;00:19.921;U2 D L F U' R' B U R' D2 F2 U F2 R2 D L2 D' F2 B2;2019-07-18 14:24;no;no;1563473123454;
3x3x3;00:16.029;L D2 L2 D' B' R F B2 R U B' U F2 R2 D' R2 L2 U' B2 D';2019-07-18 14:23;no;no;1563473123454;
3x3x3;00:25.663;R2 U' B' D B' U' R U D2 F' R2 D L2 U F2 B2 U' F2 B2 U;2019-07-18 14:20;no;no;1563473123454;
3x3x3;00:25.102;D' B' R' F' R2 D B U2 F' B2 L2 U' R2 U B2 U B2 U2 R2 D;2019-07-18 14:19;no;no;1563473123454;
3x3x3;00:20.512;L2 D' F2 R U2 L2 B' U R2 U' R B2 R2 U2 R' F2 L B2 D2 R;2019-07-18 14:18;no;no;1563473123454;
3x3x3;00:25.507;F U2 B' F' U2 L2 U2 F' L B' U2 F' D2 U R D2 R' U2 F;2019-07-18 14:12;no;no;1563473123454;
3x3x3;00:21.949;D2 B2 D2 U2 L2 B2 D' F2 U B2 L B' R2 D R2 F2 R2 D' R' F' U2;2019-07-18 14:11;no;no;1563473123454;
3x3x3;00:19.379;F2 L2 B2 L2 D2 R U2 B2 D' R F U L B F2 U' B D2 B2;2019-07-18 14:09;no;no;1563473123454;
3x3x3;00:21.990;D2 B' D2 F' D2 U2 R2 D2 F U R' U F' R2 U2 R' D' F' L2 U;2019-07-18 14:09;no;no;1563473123454;
3x3x3;00:26.574;R2 U2 B2 R2 U2 L' D2 R' U2 R F U R2 F2 U R B U B' D2;2019-07-18 14:07;no;no;1563473123454;
3x3x3;00:24.094;L F U' B' U' L' U L U' F2 L B2 L2 F2 U' L2 U2 F2 U F2;2019-07-18 14:06;no;no;1563473123454;
3x3x3;00:22.149;U F' R' U F D2 L U' L F L' F2 U' F2 U R2 L2 U D F2 U';2019-07-16 10:27;no;no;1563283424974;
3x3x3;00:19.133;U B2 U' R2 U' B2 L2 B L B F' R' U L' F2 U F' R' D';2019-07-16 10:26;no;no;1563283424974;
3x3x3;00:22.956;B2 L2 D2 U' F2 L2 F2 L2 U2 F L2 B' D2 R D' L U L' U R;2019-07-16 10:25;no;no;1563283424974;
3x3x3;00:16.554;U2 B2 L2 D2 L2 D' R2 D B L R F U R' B' D' F' U' F';2019-07-16 10:24;no;no;1563283424974;
3x3x3;00:21.816;R' U F' U2 B2 L' U2 R U' L' F' R2 U2 D2 F' D2 R2 B2 U2 L2;2019-07-16 10:24;no;no;1563283424974;
3x3x3;00:22.573;L2 R2 U2 F' L2 D2 F' L2 R2 F R D' B D2 B F' U2 F D R2;2019-07-16 10:23;no;no;1563283424974;
3x3x3;00:18.809;U2 L2 F' U2 F' R2 B' R2 B2 R2 D F2 R B' D R F U2 L' R2;2019-07-16 10:22;no;no;1563283424974;
3x3x3;00:23.532;B' R' D2 F' D' R B2 R2 F' R' F' D2 F2 R2 D' F2 D L2 B2;2019-07-16 10:22;no;no;1563283424974;
3x3x3;00:29.986;L R2 B2 L' B2 U2 F2 L' U L F2 D' R2 B' L' F' U2 F2 R';2019-07-16 10:21;no;no;1563283424974;
3x3x3;00:18.193;D' L2 U B2 R2 B2 U' F2 L' D2 F R' D2 U F2 U L2 U' B' R;2019-07-16 10:21;no;no;1563283424974;
3x3x3;00:24.431;B D2 F' R2 B R2 F' R2 D R F' U' F D B U' R' F L';2019-07-16 10:19;no;no;1563283424974;
3x3x3;00:21.549;D F2 U R2 D' L2 U F2 L B' D F U2 F R F2 U B' D2;2019-07-16 10:18;no;no;1563283424974;
3x3x3;00:26.853;F D2 R2 D2 B U2 B' R2 U2 R2 D R' B F' L B' L U' R' B2;2019-07-16 10:17;no;no;1563283424974;
